"R_growth_cyano","R_growth_green","R_growth_diatom","w_p_cyano","w_p_green","w_p_diatom","ModelRunType","Lake","Site","DataType"
3.34184190718411,0.968555272961035,2.06552249659062,0.226163989028893,0.702036373498384,0.00271061874832967,55,"FCR",50,"modeled"
1.67680062714498,0.9358059116269,1.72511258797091,-0.162022034142632,-0.220629816618748,0.739618020018097,56,"FCR",50,"modeled"
1.30613100679149,1.80105148186674,1.7977975263414,0.682461021554656,0.966428508487996,0.665949893927667,57,"FCR",50,"modeled"
0.690118497610791,0.740915565284435,0.542422183059389,-0.675722155608702,0.262536504177377,-0.611555264243856,58,"FCR",50,"modeled"
3.29107307944144,2.10523037790647,2.66773185765394,0.277953789989464,-0.984040243929252,0.6164108203738,59,"FCR",50,"modeled"
1.0139705452635,2.01681468283292,0.745432866409887,-0.342664303121157,-0.858353982310742,0.825364104043227,60,"FCR",50,"modeled"
0.775761422416428,3.22052826310531,0.861483922006562,0.404949667839799,-0.522232144406997,-0.705778370287735,61,"FCR",50,"modeled"
1.23934303666884,2.33344463605317,2.64889688176592,0.444890862162225,0.174338674581144,-0.369572912083473,62,"FCR",50,"modeled"
1.69098215426318,2.27861882913392,0.969101694483543,-0.798626932478976,-0.397547573390882,0.110618677945342,63,"FCR",50,"modeled"
0.95917359788157,1.9429560563541,1.46464263124415,-0.432713471873198,0.676210809598211,-0.9604455590914,64,"FCR",50,"modeled"
1.19586408959632,1.42426315961988,3.36871522003738,-0.304706596807577,0.925234890699387,-0.893985907910857,65,"FCR",50,"modeled"
2.84581825528154,1.15451624762663,1.8811213558719,-0.355546096040867,0.530312337934971,0.39446023650514,66,"FCR",50,"modeled"
2.57700260210363,1.66185512399534,1.56370705994638,-0.73405258478038,0.352844810414594,-0.0735029970239848,67,"FCR",50,"modeled"
1.13958678658679,3.00036065730685,1.57955918500503,-0.0778259858633392,0.977895847178064,0.575385965782683,68,"FCR",50,"modeled"
3.38119127749163,3.1562113811993,0.532271936476463,0.0799317556652241,-0.227200659957249,0.831866715644486,69,"FCR",50,"modeled"
2.11633036801568,0.914444299778203,3.02369747057441,-0.751458155291621,-0.802033985505812,-0.604648291997146,70,"FCR",50,"modeled"
2.11053814179567,0.601345631974749,0.638568192512961,0.508861088667065,0.604425091526937,0.155973243504763,71,"FCR",50,"modeled"
1.98681162231369,2.79693797786324,3.24693289508903,-0.262192354554776,0.534118549402337,0.145936174152419,72,"FCR",50,"modeled"
1.29624762509973,2.21594551934418,0.833397589925444,-0.586296072510071,-0.144519816712942,-0.495947648003697,73,"FCR",50,"modeled"
1.93485136785987,0.782437983741052,3.37851436565653,0.627935381932184,0.120219364695717,0.216317756948527,74,"FCR",50,"modeled"
2.6568331202222,3.07362959376699,2.08257958726375,-0.205256047127303,-0.988409104782157,-0.294115296629258,75,"FCR",50,"modeled"
2.0528533223113,3.40492220696411,3.15419579973002,-0.0735984155433252,-0.166952151637524,0.387214104009792,76,"FCR",50,"modeled"
1.47915960217128,2.50958082570229,0.595599366104696,0.551686066490132,0.748352857423946,-0.566306218995247,77,"FCR",50,"modeled"
0.843549031021073,0.505355833452195,2.8168064847507,-0.572188934858423,-0.670208766684402,-0.470288211655803,78,"FCR",50,"modeled"
2.53290612396155,1.22960275169276,2.16213571229251,0.216582485583611,0.373452764458954,-0.777817329213489,79,"FCR",50,"modeled"
1.54507811237546,2.81299902833696,1.74190436861827,-0.383962406778708,0.628974580262788,-0.683446937352885,80,"FCR",50,"modeled"
0.792086871939246,0.518396747482009,0.943092315427726,-0.786222030400299,-0.868578289577272,0.706905615183991,81,"FCR",50,"modeled"
2.27152076173946,2.94595133917034,3.35734787950828,0.775133044747636,-0.342504729821812,-0.586772103674244,82,"FCR",50,"modeled"
2.76380640669889,2.1505539218667,0.68188937261072,-0.104110474847723,0.236531017822679,0.624213833655696,83,"FCR",50,"modeled"
1.81829879018059,1.84275843475712,2.68453775795945,-0.76164222393278,-0.121918071120977,0.51995159873506,84,"FCR",50,"modeled"
2.56276798272482,2.99039252150944,3.07685085372394,0.726817776169162,-0.817733153173234,0.312191988671199,85,"FCR",50,"modeled"
3.0364924623277,1.6902353817164,2.54273472719756,-0.113738931983709,0.231733383702114,-0.966129183008336,86,"FCR",50,"modeled"
0.998544299392961,2.03991297807661,1.10171086001629,0.53879328138195,-0.876537445858587,0.0783191776219756,87,"FCR",50,"modeled"
1.89838742944389,1.31611698092381,2.95594781701197,-0.264370939393062,-0.0303387138391845,-0.629266113016289,88,"FCR",50,"modeled"
1.52414773355145,2.09893149698875,3.23903097350569,-0.351720123700798,-0.0915259511983022,-0.107794354184996,89,"FCR",50,"modeled"
1.80283327299822,1.7921934295597,1.77108956182096,0.32335158691043,-0.0510008920994587,0.0547102356678806,90,"FCR",50,"modeled"
1.66165046058246,1.28739924106305,2.19536811051844,0.844777421088424,-0.918159776570275,0.226269426054787,91,"FCR",50,"modeled"
1.41461953027453,1.41012903080764,1.45087432934623,-0.447073414564598,0.204525228844955,0.970612245778087,92,"FCR",50,"modeled"
3.16216748241684,0.873244064628612,1.95161984744295,0.562075235970318,0.153831530336756,-0.720573751894757,93,"FCR",50,"modeled"
2.95374358231784,1.52556441552774,2.76895445016469,0.267060053528287,6.19445513001526e-05,-0.391150888460223,94,"FCR",50,"modeled"
1.32893022842868,2.54735513801081,3.39926063665422,0.00712317998241629,0.415548009405844,-0.755385568939149,95,"FCR",50,"modeled"
2.06575006858376,1.8096497957611,0.945100046976469,-0.157096975240391,0.154633391053882,-0.205532621858642,96,"FCR",50,"modeled"
1.51093305882649,1.2613904594162,1.00297202451341,-0.313190711999312,-0.548302904650103,-0.115785243066028,97,"FCR",50,"modeled"
2.40569500797964,3.09433189270552,1.19777501733415,0.296892045471817,0.830974433787167,-0.147753029678017,98,"FCR",50,"modeled"
3.25237735465448,2.25983051781962,2.78854473313852,-0.524928904155269,-0.931876247295178,-0.485879949215334,99,"FCR",50,"modeled"
2.62316406500363,3.20106100129429,3.10966532662767,0.128168009287678,-0.871172743997537,-0.0830992468306795,100,"FCR",50,"modeled"
2.10192217052681,1.36995344721852,1.04879178477311,-0.918132897699717,0.686327776507474,-0.89827332996577,101,"FCR",50,"modeled"
2.10749596293783,0.585836225728737,2.98270163928089,0.994802532766946,-0.771558836564422,-0.70018486724887,102,"FCR",50,"modeled"
1.20410232161521,0.621903585656546,2.30439615752082,-0.20336882062722,-0.409625288337469,-0.751378465095069,103,"FCR",50,"modeled"
3.04094532412826,2.07241882891022,3.39294360301527,-0.0627276472020894,-0.774563449546695,-0.061737416356802,104,"FCR",50,"modeled"
2.10297713604057,1.28564601839334,1.59661098286323,-0.956655754819512,0.0947142238807865,-0.527458717767615,105,"FCR",50,"modeled"
2.65732015929394,1.81334149276256,2.74299897555634,0.841810501764529,-0.473458124630153,-0.640221888727974,106,"FCR",50,"modeled"
2.39828386282735,1.58504584873607,1.95426982010948,-0.581477727649733,-0.27248815722065,0.859436075816862,107,"FCR",50,"modeled"
1.20561266439268,0.63068101025559,2.02171016057255,-0.499379288772121,0.140086299980059,0.876239627749659,108,"FCR",50,"modeled"
2.47126303819683,1.3037403950314,3.44400357652432,0.269701103245839,0.260320899367798,-0.630454851672985,109,"FCR",50,"modeled"
3.05622055992833,2.26955720489356,2.42326729422482,0.971148414556868,0.97969653768139,-0.333354627021588,110,"FCR",50,"modeled"
0.640888682890218,2.30500897793216,2.5106575370573,0.709849656481762,-0.715212861499749,0.294039098844398,111,"FCR",50,"modeled"
3.36647365991119,0.875540042211767,1.32139896358689,0.420371244743932,0.241345789857674,0.861603633794002,112,"FCR",50,"modeled"
3.02808198722498,3.19398048035032,3.46888761699107,0.438013173036277,0.638708612378221,-0.22403647645656,113,"FCR",50,"modeled"
2.20327621775633,2.7514617090649,1.28740996624809,0.672056390708778,-0.183242051162757,0.189409190352541,114,"FCR",50,"modeled"
1.37819115996454,1.12359444849798,0.954764067491749,0.689037951261736,0.562100634809583,-0.911203110153787,115,"FCR",50,"modeled"
2.21543825926213,3.3286767300358,0.507404271615204,0.92216683866689,-0.643445872717537,-0.187208195416257,116,"FCR",50,"modeled"
2.98453043503361,1.70903662584838,2.68397774056741,0.0654965039985254,-0.861659394287039,-0.357004292481113,117,"FCR",50,"modeled"
2.01838411466102,2.24968035521987,0.55216174027184,-0.887079952911474,-0.86766694829613,0.228863610308617,118,"FCR",50,"modeled"
2.77894776743511,3.24257326804311,2.20667227162118,-0.542589386750478,0.413218884458765,-0.795737587245181,119,"FCR",50,"modeled"
2.43917237504339,2.63708479270129,0.807071337433299,0.0221909295599907,-0.361659151300322,-0.913437741177157,120,"FCR",50,"modeled"
2.85226960052224,2.10077940494544,2.82016223871009,0.415600784364156,0.460478071175981,0.0535258470731788,121,"FCR",50,"modeled"
3.28260266984324,2.21639360172511,1.14838090952532,-0.183532521937042,-0.00500254631554708,-0.897114968800917,122,"FCR",50,"modeled"
2.06914590111049,2.96021293540136,0.606009740353096,0.929396055761259,-0.744260400812607,0.736448105251882,123,"FCR",50,"modeled"
1.31390044431156,3.34084141301666,2.3382115315774,0.977893570957705,-0.95049693017127,-0.94989091167599,124,"FCR",50,"modeled"
3.3606881834052,0.746783037962159,1.77385102884169,-0.00227755338745192,0.911898417524528,-0.539034094420262,125,"FCR",50,"modeled"
1.96730248451233,2.7711769227765,0.76159873926104,0.0883126286873595,0.906695438182447,0.712349378539715,126,"FCR",50,"modeled"
3.14520299638179,1.77630088899587,0.641171338875545,0.599711252359673,-0.373679843645543,-0.378404493118636,127,"FCR",50,"modeled"
0.918849561088719,2.55150393209793,0.803703563823365,0.312501413780265,-0.47811865243502,0.215973190789577,128,"FCR",50,"modeled"
1.72295604259893,2.0611303481278,1.52020335439849,-0.260169625932351,0.818376814899966,-0.5824883833481,129,"FCR",50,"modeled"
2.58959204109479,0.71131318764016,2.50115307684173,0.324342900942545,-0.162471614517737,-0.243174142868258,130,"FCR",50,"modeled"
0.723655788793229,1.60995888673631,2.52627564547374,-0.698133604122791,-0.713335194736719,0.211999070225749,131,"FCR",50,"modeled"
3.48012533354876,2.16478850279632,0.526589803502895,-0.118513026063796,0.862693302904721,0.293152696297504,132,"FCR",50,"modeled"
3.05027980075008,2.44607274704846,2.91220847924287,0.0205216916007922,0.451318486889359,-0.825094374767505,133,"FCR",50,"modeled"
2.81516140866396,0.922954390493454,1.94791893780651,0.974799016308039,0.277147604999598,0.152529698910192,134,"FCR",50,"modeled"
0.694263482340844,2.20507209322252,1.65126013112953,-0.628476877417415,0.69571729732817,-0.0964416616684757,135,"FCR",50,"modeled"
0.643760515764821,2.40702644020529,3.13719575410918,-0.959032663157675,-0.735055176658556,0.84941185127385,136,"FCR",50,"modeled"
3.10325078355707,1.33122808493557,2.9531529951673,-0.61142718157405,0.344819886142388,-0.973775341826957,137,"FCR",50,"modeled"
1.53835559454886,1.7714744565431,2.35883460290218,-0.306694228725508,-0.37548842417961,-0.879386281637475,138,"FCR",50,"modeled"
2.90180404215003,1.04564641975029,1.45831854312937,-0.783768666979857,-0.913541027016472,-0.672743698095437,139,"FCR",50,"modeled"
2.66058746395842,0.779678393023321,0.938303154751658,0.406137096725404,0.235884132750332,-0.0124484568741173,140,"FCR",50,"modeled"
2.2878123222373,2.42879241916304,1.33138603898394,0.733429475812241,0.131409017203841,0.457269923818298,141,"FCR",50,"modeled"
2.05076223456766,3.10795525381668,1.6872323051109,-0.97687251057243,-0.793467321138363,0.0990344991567544,142,"FCR",50,"modeled"
2.22084931296343,2.8492292709644,1.20558419961086,-0.251721149484627,0.981646647127345,-0.975526675126981,143,"FCR",50,"modeled"
1.46153502812912,1.38267834966932,2.88559134567855,-0.838771769324783,0.834357884006109,-0.543374471107032,144,"FCR",50,"modeled"
1.62864422360272,0.677315937817562,3.38388323412067,0.446714052695315,-0.392094293438829,-0.136036491650622,145,"FCR",50,"modeled"
2.77460868942318,0.801443041607505,1.75873672035499,-0.519281520404853,0.29002615144616,0.626760046696756,146,"FCR",50,"modeled"
2.57442638492607,2.45877468878496,0.80241352666798,0.417788584459107,-0.270411030773073,0.753300961521454,147,"FCR",50,"modeled"
2.50064719951805,0.540736469650874,1.40782863042736,0.720145970530342,0.311656321648043,0.588629954822361,148,"FCR",50,"modeled"
1.85636350935511,2.9779900851564,0.556515792928869,-0.66284725166345,0.0478919752179645,-0.703044573228341,149,"FCR",50,"modeled"
3.08532455528947,1.46893081059121,3.26429254749138,-0.123265683497768,0.705885786334984,0.995581224438734,150,"FCR",50,"modeled"
1.56283079228457,2.05894277936732,0.963588180128951,-0.565195832442958,0.993904192858376,-0.547022382617462,151,"FCR",50,"modeled"
3.10413344175997,1.78721670083655,3.05740219707531,-0.561690949634649,0.308463226081803,0.185121416002046,152,"FCR",50,"modeled"
2.4357806654044,2.39895355415484,2.01446305030747,-0.370763388650026,-0.66728157937387,0.376916891461238,153,"FCR",50,"modeled"
0.646649454127066,1.31537602360593,1.24378069964261,0.583384693940636,-0.54256948491605,0.834683343676385,154,"FCR",50,"modeled"
0.647476176792989,3.08314975258871,0.911692245760467,0.411714604939334,0.391306958456989,-0.276938265009783,155,"FCR",50,"modeled"
1.77511260704556,2.52230409030058,2.5720056900566,-0.400429393431637,-0.264250385585241,-0.927213535659946,156,"FCR",50,"modeled"
3.21168539192458,1.98377232230082,1.20302256836556,-0.190105186718982,-0.657438050957397,0.767359400384594,157,"FCR",50,"modeled"
2.87153198101046,1.1157240541135,2.12086699355743,0.449322588906623,0.0184063576045446,-0.40145224946551,158,"FCR",50,"modeled"
1.9192271143049,3.09599447739217,2.45853777037398,0.0593284271992742,-0.510107625222299,0.305348452377133,159,"FCR",50,"modeled"
2.84255133379647,3.27890169180417,1.26328942059097,-0.0256580677218735,-0.259822599205188,0.339571725219954,160,"FCR",50,"modeled"
3.24765972236986,2.62793323525903,1.50478732471354,-0.185352117548231,-0.981588837846182,-0.548354734459426,161,"FCR",50,"modeled"
1.220618893045,2.16630984078255,3.2958721942436,0.0264602926368824,0.400934708164074,0.0511281469962559,162,"FCR",50,"modeled"
0.80888276069425,3.4642997749385,2.83934516769205,-0.458373293294106,0.624474272693973,0.768762577175628,163,"FCR",50,"modeled"
0.790325124260737,3.36544618985965,0.634692696278216,-0.232546892396174,-0.0717752056904137,0.610295666597784,164,"FCR",50,"modeled"
2.69590291232336,2.48633553752559,1.35048272718443,0.123366891731042,-0.530625515883323,-0.52478846074082,165,"FCR",50,"modeled"
3.11366408909601,2.93365083958698,1.0244740686419,-0.079576450465247,0.528296283196658,0.275465749654919,166,"FCR",50,"modeled"
2.94722897818405,2.49925149106747,1.53794820827967,-0.228743353439495,-0.328307078840211,0.277842675049324,167,"FCR",50,"modeled"
0.66298000884708,2.90271736940346,1.43367761471402,-0.614937714507803,0.767036478529219,-0.365006150996778,168,"FCR",50,"modeled"
2.17165738768759,0.804919819860719,0.538562225402799,0.515811691414099,0.227571488004178,0.288593501622323,169,"FCR",50,"modeled"
1.73882678850321,1.03943076692475,2.66053013431607,0.487356636883691,-0.883266078093089,-0.148378690185957,170,"FCR",50,"modeled"
2.8306710026674,1.85424866128527,0.648282053647563,0.501538164876867,0.173255868080538,0.556964055348653,171,"FCR",50,"modeled"
1.35980566192837,0.726777071501827,0.832308515461627,0.246656151995063,-0.296415309328586,0.251997169651557,172,"FCR",50,"modeled"
0.719455265074037,1.79354088470829,2.73040173917683,-0.93579017300345,-0.480612552937586,0.569448269983288,173,"FCR",50,"modeled"
1.97405934103904,3.05388427519775,1.40058521111519,0.493736438587308,-0.779561017751694,-0.914660810838919,174,"FCR",50,"modeled"
2.32010980017553,1.41870092228334,1.12739411819843,-0.125719599131029,-0.498637959362939,-0.0344594444539398,175,"FCR",50,"modeled"
0.673560165411793,2.4042055529356,2.82595121741761,-0.728105960235931,-0.900498024993576,0.953326371528208,176,"FCR",50,"modeled"
1.7149141075334,3.16326347411331,1.96335375036066,-0.989515958347358,-0.11178825435508,0.485685165667906,177,"FCR",50,"modeled"
1.86698437710153,0.59846025412553,3.22058717046841,-0.857264695800375,0.314124590862077,-0.606753596083261,178,"FCR",50,"modeled"
3.01614114265889,0.822371915241471,0.504647643777309,-0.489189105481841,-0.659429816210177,-0.275701018062886,179,"FCR",50,"modeled"
2.8580604812589,0.750013751048362,0.734529350318248,-0.999709482712671,0.378488128464669,-0.808541433892213,180,"FCR",50,"modeled"
2.85003394932696,2.64655788182118,2.27026382909366,-0.752431979154237,-0.441697188452352,0.63613901662128,181,"FCR",50,"modeled"
2.75874693849194,3.36177248667669,0.686916033341782,-0.672145738522057,0.349343590076082,0.102385060430039,182,"FCR",50,"modeled"
0.817227036705473,2.82254883156694,0.992711678293534,-0.074486946827732,0.409657109515276,-0.728847813827917,183,"FCR",50,"modeled"
3.39864661049144,0.898881274188869,2.59011010002065,-0.534994088851381,-0.558788160483353,0.555069643903524,184,"FCR",50,"modeled"
1.34948260772927,2.62409512987151,1.8183616340626,-0.288160206694622,-0.928897208822891,0.303636629073881,185,"FCR",50,"modeled"
1.59613512403844,2.07567169963359,2.10048333278461,-0.40382656534994,0.664470527593978,-0.618609935914166,186,"FCR",50,"modeled"
2.74908471694053,2.18902147711744,2.8002511739044,0.596231616783887,-0.115754965512082,0.350372407890856,187,"FCR",50,"modeled"
1.43873488576431,2.91734081671666,0.727820097795688,-0.648566252386663,-0.516803231060971,0.149972934697755,188,"FCR",50,"modeled"
3.31263777610217,1.91580729095172,3.14035951166716,-0.910890312863048,0.621946017124224,0.921069277723785,189,"FCR",50,"modeled"
1.59873931887932,3.37770572024048,2.31886737123271,-0.619438468704,0.568558642055839,-0.404748345066328,190,"FCR",50,"modeled"
2.45384136483865,3.40821211414365,3.36175288079889,-0.627714107521344,-0.91606820630841,0.59678143540211,191,"FCR",50,"modeled"
1.74415417584148,3.29343108106218,2.71000795281422,0.0109479495682754,-0.456602271995973,-0.981228097980842,192,"FCR",50,"modeled"
0.659948078156682,1.64183931194618,2.62826722669578,-0.566637083771639,-0.468672072368208,-0.863315448606387,193,"FCR",50,"modeled"
2.45086109585757,1.12506285907608,0.89726631548861,0.670969075572211,-0.761988437068649,0.39380406903429,194,"FCR",50,"modeled"
2.50740287400642,1.53283935389365,3.00836903453735,-0.218720952917822,0.659433218950406,0.378801976016723,195,"FCR",50,"modeled"
2.58137551059993,1.02564453099016,1.16004593146523,0.0375654170964845,-0.704719889975153,-0.414034221990034,196,"FCR",50,"modeled"
1.98382378292549,1.9699347150207,1.88650194276054,-0.249854000771884,-0.850134964056779,0.886807708880864,197,"FCR",50,"modeled"
0.744055961264297,2.23945963527774,2.03263498588232,-0.0910027165506035,0.735224872660357,0.940360860847868,198,"FCR",50,"modeled"
2.56875550280581,0.553138322271407,0.676359401135938,-0.805269154411741,-0.968596411580686,-0.888704137437046,199,"FCR",50,"modeled"
3.09613043604419,3.02282039918378,1.70529487226368,-0.791028580961749,-0.0157048306269571,0.540011279391591,200,"FCR",50,"modeled"
2.34985052436497,3.31427307688305,1.47671739333682,-0.601743181728292,0.00494813984027132,0.0342153482306748,201,"FCR",50,"modeled"
0.544312139533926,3.18015674146195,0.790346440442838,-0.780615106931888,0.778287977974396,0.440826359085739,202,"FCR",50,"modeled"
0.682559324811678,1.97859705644054,1.54888865835243,-0.00184656509617344,0.723614706255961,-0.617948352069128,203,"FCR",50,"modeled"
2.80501120759826,0.670767624252243,3.30040392702958,-0.926993478125893,0.780748753188178,-0.772350008060224,204,"FCR",50,"modeled"
1.99282793217083,3.17262721735355,2.13118396041472,-0.801635391225107,0.797568259954918,0.249985892923549,205,"FCR",50,"modeled"
0.795548092574812,2.7998726924425,1.00906332344585,0.788934342901222,0.23256035835389,0.322051931561437,206,"FCR",50,"modeled"
0.875537949807243,3.09094842744782,2.69853362316755,-0.27356127204746,-0.537300129062031,-0.800078908943106,207,"FCR",50,"modeled"
1.00746069958992,3.37284827133873,2.87650980815827,-0.440830248361919,0.922383458994795,-0.213244166162331,208,"FCR",50,"modeled"
0.826034012985881,3.17477590976376,1.03315685287537,0.667890167075675,-0.414161170279607,-0.193039390678983,209,"FCR",50,"modeled"
1.40186768059176,2.03090499912994,2.34281753831985,-0.584390056918841,-0.853970465235412,0.939033619610127,210,"FCR",50,"modeled"
2.07206067649368,2.90383299038699,0.996936512343353,-0.583197256384417,-0.346809148256667,-0.326604134468827,211,"FCR",50,"modeled"
1.90832625214313,3.14267564566061,2.29435554000852,-0.730208361424971,-0.524347379497252,-0.125167510058265,212,"FCR",50,"modeled"
0.665774405403063,3.15245215452602,2.72518359498191,0.342659524006769,-0.583634651412256,0.818346263766289,213,"FCR",50,"modeled"
